Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2024-07-09 20:00:00,USA,Pacificorp West,US-NW-PACW,111.18,157.37,75.31,70.15,eia.gov,false,
2024-07-09 21:00:00,USA,Pacificorp West,US-NW-PACW,106.94,152.3,76.31,71.3,eia.gov,false,
2024-07-09 22:00:00,USA,Pacificorp West,US-NW-PACW,97.57,141.96,77.95,72.98,eia.gov,false,
2024-07-09 23:00:00,USA,Pacificorp West,US-NW-PACW,92.99,137.36,78.47,74.13,eia.gov,false,
2024-07-10 00:00:00,USA,Pacificorp West,US-NW-PACW,94.72,139.06,78.27,73.81,eia.gov,false,
2024-07-10 01:00:00,USA,Pacificorp West,US-NW-PACW,94.89,138.49,78.69,74.12,eia.gov,false,
2024-07-10 02:00:00,USA,Pacificorp West,US-NW-PACW,102.8,146.99,77.6,72.91,eia.gov,false,
2024-07-10 03:00:00,USA,Pacificorp West,US-NW-PACW,106.1,150.57,76.97,72.07,eia.gov,false,
2024-07-10 04:00:00,USA,Pacificorp West,US-NW-PACW,112.65,157.58,75.83,70.67,eia.gov,false,
2024-07-10 05:00:00,USA,Pacificorp West,US-NW-PACW,128.59,173.82,73.24,67.77,eia.gov,false,
2024-07-10 06:00:00,USA,Pacificorp West,US-NW-PACW,139.25,185.65,71.09,65.4,eia.gov,false,
2024-07-10 07:00:00,USA,Pacificorp West,US-NW-PACW,152.34,200.05,68.64,62.55,eia.gov,false,
2024-07-10 08:00:00,USA,Pacificorp West,US-NW-PACW,158.12,206.14,67.59,61.26,eia.gov,false,
2024-07-10 09:00:00,USA,Pacificorp West,US-NW-PACW,154.05,200.9,68.35,61.96,eia.gov,false,
2024-07-10 10:00:00,USA,Pacificorp West,US-NW-PACW,148.77,194.24,69.42,63.11,eia.gov,false,
2024-07-10 11:00:00,USA,Pacificorp West,US-NW-PACW,150.17,196.24,68.91,62.53,eia.gov,false,
2024-07-10 12:00:00,USA,Pacificorp West,US-NW-PACW,151.76,198.3,68.43,62.29,eia.gov,false,
2024-07-10 13:00:00,USA,Pacificorp West,US-NW-PACW,130.14,176.03,71.76,65.97,eia.gov,false,
2024-07-10 14:00:00,USA,Pacificorp West,US-NW-PACW,115.19,159.09,74.79,69.52,eia.gov,false,
2024-07-10 15:00:00,USA,Pacificorp West,US-NW-PACW,101.48,142.61,77.82,72.79,eia.gov,false,
2024-07-10 16:00:00,USA,Pacificorp West,US-NW-PACW,100.25,142.82,77.35,72.35,eia.gov,false,
2024-07-10 17:00:00,USA,Pacificorp West,US-NW-PACW,99.31,141.97,77.71,72.72,eia.gov,false,
2024-07-10 18:00:00,USA,Pacificorp West,US-NW-PACW,100.92,143.71,77.7,72.62,eia.gov,false,
2024-07-10 19:00:00,USA,Pacificorp West,US-NW-PACW,95.37,137.76,78.57,73.54,eia.gov,false,
2024-07-10 20:00:00,USA,Pacificorp West,US-NW-PACW,87.76,128.55,80.28,75.37,eia.gov,false,
2024-07-10 21:00:00,USA,Pacificorp West,US-NW-PACW,85.53,125.58,80.92,76.19,eia.gov,false,
2024-07-10 22:00:00,USA,Pacificorp West,US-NW-PACW,84.13,123.99,81.25,76.77,eia.gov,false,
2024-07-10 23:00:00,USA,Pacificorp West,US-NW-PACW,78.89,118.45,82.06,78.03,eia.gov,false,
2024-07-11 00:00:00,USA,Pacificorp West,US-NW-PACW,78.39,117.57,82.23,78.33,eia.gov,false,
2024-07-11 01:00:00,USA,Pacificorp West,US-NW-PACW,79.83,118.59,82.18,78.32,eia.gov,false,
2024-07-11 02:00:00,USA,Pacificorp West,US-NW-PACW,76.86,114.83,82.65,78.84,eia.gov,false,
2024-07-11 03:00:00,USA,Pacificorp West,US-NW-PACW,85.19,123.49,81.29,77.31,eia.gov,false,
2024-07-11 04:00:00,USA,Pacificorp West,US-NW-PACW,92.04,131.26,79.92,75.93,eia.gov,false,
2024-07-11 05:00:00,USA,Pacificorp West,US-NW-PACW,110.15,149.42,77.13,72.84,eia.gov,false,
2024-07-11 06:00:00,USA,Pacificorp West,US-NW-PACW,128.17,169.08,73.9,69.24,eia.gov,false,
2024-07-11 07:00:00,USA,Pacificorp West,US-NW-PACW,133.45,175.09,72.64,67.95,eia.gov,false,
2024-07-11 08:00:00,USA,Pacificorp West,US-NW-PACW,135.5,178.08,71.79,66.95,eia.gov,false,
2024-07-11 09:00:00,USA,Pacificorp West,US-NW-PACW,138.78,180.92,71.57,66.19,eia.gov,false,
2024-07-11 10:00:00,USA,Pacificorp West,US-NW-PACW,140.74,183.74,70.96,65.54,eia.gov,false,
2024-07-11 11:00:00,USA,Pacificorp West,US-NW-PACW,140.4,184.09,70.72,65.35,eia.gov,false,
2024-07-11 12:00:00,USA,Pacificorp West,US-NW-PACW,141.81,185.89,70.48,65.08,eia.gov,false,
2024-07-11 13:00:00,USA,Pacificorp West,US-NW-PACW,114.35,156.55,75.06,69.9,eia.gov,false,
2024-07-11 14:00:00,USA,Pacificorp West,US-NW-PACW,114.49,157.45,74.94,70.16,eia.gov,false,
2024-07-11 15:00:00,USA,Pacificorp West,US-NW-PACW,99.77,140.48,77.85,73.09,eia.gov,false,
2024-07-11 16:00:00,USA,Pacificorp West,US-NW-PACW,95.76,137.06,78.03,73.36,eia.gov,false,
2024-07-11 17:00:00,USA,Pacificorp West,US-NW-PACW,99.23,141.83,77.28,72.55,eia.gov,false,
2024-07-11 18:00:00,USA,Pacificorp West,US-NW-PACW,100.68,143.42,77.28,72.4,eia.gov,false,
2024-07-11 19:00:00,USA,Pacificorp West,US-NW-PACW,97.27,139.32,78.18,73.23,eia.gov,false,
2024-07-11 20:00:00,USA,Pacificorp West,US-NW-PACW,95.19,137.07,78.71,73.91,eia.gov,false,
2024-07-11 21:00:00,USA,Pacificorp West,US-NW-PACW,88.95,129.98,80.06,75.46,eia.gov,false,
2024-07-11 22:00:00,USA,Pacificorp West,US-NW-PACW,86.81,127.37,80.66,76.31,eia.gov,false,
2024-07-11 23:00:00,USA,Pacificorp West,US-NW-PACW,83.78,123.93,81.19,77.11,eia.gov,false,
2024-07-12 00:00:00,USA,Pacificorp West,US-NW-PACW,85.59,126.29,80.57,76.59,eia.gov,false,
2024-07-12 01:00:00,USA,Pacificorp West,US-NW-PACW,84.65,125.14,80.81,76.88,eia.gov,false,
2024-07-12 02:00:00,USA,Pacificorp West,US-NW-PACW,90.21,131.84,79.55,75.51,eia.gov,false,
2024-07-12 03:00:00,USA,Pacificorp West,US-NW-PACW,104.66,148.6,76.53,72.39,eia.gov,false,
2024-07-12 04:00:00,USA,Pacificorp West,US-NW-PACW,108.18,152.32,75.93,71.64,eia.gov,false,
2024-07-12 05:00:00,USA,Pacificorp West,US-NW-PACW,123.34,166.21,74.24,69.53,eia.gov,false,
2024-07-12 06:00:00,USA,Pacificorp West,US-NW-PACW,147.73,193.81,69.41,64.12,eia.gov,false,
2024-07-12 07:00:00,USA,Pacificorp West,US-NW-PACW,149.24,195.02,69.25,64.0,eia.gov,false,
2024-07-12 08:00:00,USA,Pacificorp West,US-NW-PACW,149.34,195.57,68.69,63.54,eia.gov,false,
2024-07-12 09:00:00,USA,Pacificorp West,US-NW-PACW,156.31,203.75,67.27,61.83,eia.gov,false,
2024-07-12 10:00:00,USA,Pacificorp West,US-NW-PACW,161.9,210.15,66.31,60.83,eia.gov,false,
2024-07-12 11:00:00,USA,Pacificorp West,US-NW-PACW,162.96,211.96,65.69,60.61,eia.gov,false,
2024-07-12 12:00:00,USA,Pacificorp West,US-NW-PACW,157.82,206.24,66.67,61.62,eia.gov,false,
2024-07-12 13:00:00,USA,Pacificorp West,US-NW-PACW,135.14,182.32,70.44,65.56,eia.gov,false,
2024-07-12 14:00:00,USA,Pacificorp West,US-NW-PACW,131.81,179.53,71.07,66.51,eia.gov,false,
2024-07-12 15:00:00,USA,Pacificorp West,US-NW-PACW,129.99,177.44,71.79,67.07,eia.gov,false,
2024-07-12 16:00:00,USA,Pacificorp West,US-NW-PACW,128.78,175.66,72.29,67.26,eia.gov,false,
2024-07-12 17:00:00,USA,Pacificorp West,US-NW-PACW,129.17,176.55,72.34,67.14,eia.gov,false,
2024-07-12 18:00:00,USA,Pacificorp West,US-NW-PACW,123.89,170.7,73.39,68.23,eia.gov,false,
2024-07-12 19:00:00,USA,Pacificorp West,US-NW-PACW,116.61,162.39,74.9,69.84,eia.gov,false,
2024-07-12 20:00:00,USA,Pacificorp West,US-NW-PACW,107.18,152.09,76.51,71.55,eia.gov,false,
2024-07-12 21:00:00,USA,Pacificorp West,US-NW-PACW,100.69,144.89,77.67,72.9,eia.gov,false,
2024-07-12 22:00:00,USA,Pacificorp West,US-NW-PACW,103.53,147.31,77.56,73.17,eia.gov,false,
2024-07-12 23:00:00,USA,Pacificorp West,US-NW-PACW,104.16,147.72,77.74,73.51,eia.gov,false,
2024-07-13 00:00:00,USA,Pacificorp West,US-NW-PACW,104.72,148.04,77.81,73.38,eia.gov,false,
2024-07-13 01:00:00,USA,Pacificorp West,US-NW-PACW,106.84,151.21,76.98,72.75,eia.gov,false,
2024-07-13 02:00:00,USA,Pacificorp West,US-NW-PACW,112.03,157.14,75.95,71.55,eia.gov,false,
2024-07-13 03:00:00,USA,Pacificorp West,US-NW-PACW,116.44,162.12,75.09,70.36,eia.gov,false,
2024-07-13 04:00:00,USA,Pacificorp West,US-NW-PACW,121.76,167.5,74.27,69.19,eia.gov,false,
2024-07-13 05:00:00,USA,Pacificorp West,US-NW-PACW,153.45,202.18,68.75,63.38,eia.gov,false,
2024-07-13 06:00:00,USA,Pacificorp West,US-NW-PACW,177.09,228.53,64.67,58.74,eia.gov,false,
2024-07-13 07:00:00,USA,Pacificorp West,US-NW-PACW,178.4,231.07,63.55,57.31,eia.gov,false,
2024-07-13 08:00:00,USA,Pacificorp West,US-NW-PACW,189.58,243.95,61.19,54.44,eia.gov,false,
2024-07-13 09:00:00,USA,Pacificorp West,US-NW-PACW,197.17,252.25,60.04,53.38,eia.gov,false,
2024-07-13 10:00:00,USA,Pacificorp West,US-NW-PACW,200.22,256.59,58.92,52.2,eia.gov,false,
2024-07-13 11:00:00,USA,Pacificorp West,US-NW-PACW,207.84,265.67,57.5,51.32,eia.gov,false,
2024-07-13 12:00:00,USA,Pacificorp West,US-NW-PACW,223.05,282.49,55.49,49.91,eia.gov,false,
2024-07-13 13:00:00,USA,Pacificorp West,US-NW-PACW,171.14,227.24,62.92,56.8,eia.gov,false,
2024-07-13 14:00:00,USA,Pacificorp West,US-NW-PACW,152.35,205.34,66.87,61.12,eia.gov,false,
2024-07-13 15:00:00,USA,Pacificorp West,US-NW-PACW,142.33,193.69,68.96,63.47,eia.gov,false,
2024-07-13 16:00:00,USA,Pacificorp West,US-NW-PACW,132.46,182.46,70.83,65.39,eia.gov,false,
2024-07-13 17:00:00,USA,Pacificorp West,US-NW-PACW,127.64,176.53,71.98,66.5,eia.gov,false,
2024-07-13 18:00:00,USA,Pacificorp West,US-NW-PACW,120.15,167.65,73.6,68.13,eia.gov,false,
2024-07-13 19:00:00,USA,Pacificorp West,US-NW-PACW,112.58,159.04,74.96,69.61,eia.gov,false,
2024-07-13 20:00:00,USA,Pacificorp West,US-NW-PACW,111.01,156.7,75.67,70.42,eia.gov,false,
2024-07-13 21:00:00,USA,Pacificorp West,US-NW-PACW,107.93,152.37,76.45,71.38,eia.gov,false,
2024-07-13 22:00:00,USA,Pacificorp West,US-NW-PACW,99.33,141.88,78.23,73.05,eia.gov,false,
2024-07-13 23:00:00,USA,Pacificorp West,US-NW-PACW,93.56,134.25,79.99,75.15,eia.gov,false,
2024-07-14 00:00:00,USA,Pacificorp West,US-NW-PACW,90.6,130.65,80.64,75.83,eia.gov,false,
2024-07-14 01:00:00,USA,Pacificorp West,US-NW-PACW,91.6,131.75,80.38,75.58,eia.gov,false,
2024-07-14 02:00:00,USA,Pacificorp West,US-NW-PACW,93.34,134.23,79.62,74.66,eia.gov,false,
2024-07-14 03:00:00,USA,Pacificorp West,US-NW-PACW,97.4,138.73,78.67,73.45,eia.gov,false,
2024-07-14 04:00:00,USA,Pacificorp West,US-NW-PACW,103.96,146.12,77.3,72.03,eia.gov,false,
2024-07-14 05:00:00,USA,Pacificorp West,US-NW-PACW,122.41,166.32,73.88,68.56,eia.gov,false,
2024-07-14 06:00:00,USA,Pacificorp West,US-NW-PACW,130.95,176.42,71.75,66.35,eia.gov,false,
2024-07-14 07:00:00,USA,Pacificorp West,US-NW-PACW,129.96,175.35,71.54,66.98,eia.gov,false,
2024-07-14 08:00:00,USA,Pacificorp West,US-NW-PACW,134.96,181.17,70.57,65.97,eia.gov,false,
2024-07-14 09:00:00,USA,Pacificorp West,US-NW-PACW,131.51,177.76,70.72,66.43,eia.gov,false,
2024-07-14 10:00:00,USA,Pacificorp West,US-NW-PACW,131.2,177.67,70.61,66.31,eia.gov,false,
2024-07-14 11:00:00,USA,Pacificorp West,US-NW-PACW,135.71,183.57,69.41,65.14,eia.gov,false,
2024-07-14 12:00:00,USA,Pacificorp West,US-NW-PACW,132.7,179.59,70.22,66.09,eia.gov,false,
2024-07-14 13:00:00,USA,Pacificorp West,US-NW-PACW,132.61,178.97,70.41,65.81,eia.gov,false,
2024-07-14 14:00:00,USA,Pacificorp West,US-NW-PACW,124.71,170.51,71.94,67.27,eia.gov,false,
2024-07-14 15:00:00,USA,Pacificorp West,US-NW-PACW,113.79,157.47,74.44,69.98,eia.gov,false,
2024-07-14 16:00:00,USA,Pacificorp West,US-NW-PACW,117.35,159.84,74.81,69.92,eia.gov,false,
2024-07-14 17:00:00,USA,Pacificorp West,US-NW-PACW,114.47,157.64,74.98,70.19,eia.gov,false,
2024-07-14 18:00:00,USA,Pacificorp West,US-NW-PACW,110.32,152.27,76.11,71.28,eia.gov,false,
2024-07-14 19:00:00,USA,Pacificorp West,US-NW-PACW,103.08,143.84,77.54,72.95,eia.gov,false,
2024-07-14 20:00:00,USA,Pacificorp West,US-NW-PACW,97.0,136.51,78.71,74.27,eia.gov,false,
2024-07-14 21:00:00,USA,Pacificorp West,US-NW-PACW,93.75,131.61,79.82,75.36,eia.gov,false,
2024-07-14 22:00:00,USA,Pacificorp West,US-NW-PACW,93.97,131.88,79.82,75.59,eia.gov,false,
2024-07-14 23:00:00,USA,Pacificorp West,US-NW-PACW,93.76,131.83,79.84,75.62,eia.gov,false,
2024-07-15 00:00:00,USA,Pacificorp West,US-NW-PACW,92.45,130.3,80.04,75.77,eia.gov,false,
2024-07-15 01:00:00,USA,Pacificorp West,US-NW-PACW,89.45,126.6,80.81,76.67,eia.gov,false,
2024-07-15 02:00:00,USA,Pacificorp West,US-NW-PACW,94.13,131.91,79.93,75.47,eia.gov,false,
2024-07-15 03:00:00,USA,Pacificorp West,US-NW-PACW,99.34,138.24,78.64,74.08,eia.gov,false,
2024-07-15 04:00:00,USA,Pacificorp West,US-NW-PACW,102.24,140.64,78.3,73.58,eia.gov,false,
2024-07-15 05:00:00,USA,Pacificorp West,US-NW-PACW,108.91,148.47,76.74,72.43,eia.gov,false,
2024-07-15 06:00:00,USA,Pacificorp West,US-NW-PACW,112.7,153.05,75.76,71.39,eia.gov,false,
2024-07-15 07:00:00,USA,Pacificorp West,US-NW-PACW,116.51,157.85,74.66,70.25,eia.gov,false,
2024-07-15 08:00:00,USA,Pacificorp West,US-NW-PACW,113.34,154.76,74.89,70.1,eia.gov,false,
2024-07-15 09:00:00,USA,Pacificorp West,US-NW-PACW,113.03,155.02,74.56,69.67,eia.gov,false,
2024-07-15 10:00:00,USA,Pacificorp West,US-NW-PACW,110.62,152.64,74.83,69.88,eia.gov,false,
2024-07-15 11:00:00,USA,Pacificorp West,US-NW-PACW,109.28,151.66,74.75,69.79,eia.gov,false,
2024-07-15 12:00:00,USA,Pacificorp West,US-NW-PACW,112.96,156.34,73.97,69.06,eia.gov,false,
2024-07-15 13:00:00,USA,Pacificorp West,US-NW-PACW,106.22,148.67,75.36,70.74,eia.gov,false,
2024-07-15 14:00:00,USA,Pacificorp West,US-NW-PACW,106.08,148.29,75.77,71.46,eia.gov,false,
2024-07-15 15:00:00,USA,Pacificorp West,US-NW-PACW,97.12,137.36,78.11,73.91,eia.gov,false,
2024-07-15 16:00:00,USA,Pacificorp West,US-NW-PACW,94.87,135.05,78.43,74.37,eia.gov,false,
2024-07-15 17:00:00,USA,Pacificorp West,US-NW-PACW,88.51,127.54,79.82,75.72,eia.gov,false,
2024-07-15 18:00:00,USA,Pacificorp West,US-NW-PACW,86.35,125.21,80.27,75.95,eia.gov,false,
2024-07-15 19:00:00,USA,Pacificorp West,US-NW-PACW,86.34,124.97,80.54,76.03,eia.gov,false,
2024-07-15 20:00:00,USA,Pacificorp West,US-NW-PACW,90.22,129.19,79.96,75.54,eia.gov,false,
2024-07-15 21:00:00,USA,Pacificorp West,US-NW-PACW,88.55,127.48,80.11,75.64,eia.gov,false,
2024-07-15 22:00:00,USA,Pacificorp West,US-NW-PACW,85.51,124.5,80.32,75.68,eia.gov,false,
2024-07-15 23:00:00,USA,Pacificorp West,US-NW-PACW,82.54,121.34,81.05,76.52,eia.gov,false,
2024-07-16 00:00:00,USA,Pacificorp West,US-NW-PACW,82.2,121.58,81.12,76.65,eia.gov,false,
2024-07-16 01:00:00,USA,Pacificorp West,US-NW-PACW,81.65,121.3,81.09,76.76,eia.gov,false,
2024-07-16 02:00:00,USA,Pacificorp West,US-NW-PACW,86.85,127.07,80.1,75.61,eia.gov,false,
2024-07-16 03:00:00,USA,Pacificorp West,US-NW-PACW,100.83,142.28,77.93,73.21,eia.gov,false,
2024-07-16 04:00:00,USA,Pacificorp West,US-NW-PACW,110.04,152.46,76.45,71.49,eia.gov,false,
2024-07-16 05:00:00,USA,Pacificorp West,US-NW-PACW,121.73,165.34,74.06,69.23,eia.gov,false,
2024-07-16 06:00:00,USA,Pacificorp West,US-NW-PACW,135.5,180.26,71.77,66.92,eia.gov,false,
2024-07-16 07:00:00,USA,Pacificorp West,US-NW-PACW,149.75,197.6,68.51,63.95,eia.gov,false,
2024-07-16 08:00:00,USA,Pacificorp West,US-NW-PACW,142.77,189.67,69.82,65.36,eia.gov,false,
2024-07-16 09:00:00,USA,Pacificorp West,US-NW-PACW,148.91,196.83,68.64,63.5,eia.gov,false,
2024-07-16 10:00:00,USA,Pacificorp West,US-NW-PACW,160.25,210.16,66.58,60.95,eia.gov,false,
2024-07-16 11:00:00,USA,Pacificorp West,US-NW-PACW,161.84,212.39,66.16,60.51,eia.gov,false,
2024-07-16 12:00:00,USA,Pacificorp West,US-NW-PACW,159.86,210.71,66.32,60.95,eia.gov,false,
2024-07-16 13:00:00,USA,Pacificorp West,US-NW-PACW,142.91,191.36,69.66,63.97,eia.gov,false,
2024-07-16 14:00:00,USA,Pacificorp West,US-NW-PACW,137.89,186.24,70.55,64.9,eia.gov,false,
2024-07-16 15:00:00,USA,Pacificorp West,US-NW-PACW,124.55,171.92,72.69,67.13,eia.gov,false,
2024-07-16 16:00:00,USA,Pacificorp West,US-NW-PACW,119.82,166.73,73.37,68.17,eia.gov,false,
2024-07-16 17:00:00,USA,Pacificorp West,US-NW-PACW,111.58,157.58,74.78,69.5,eia.gov,false,
2024-07-16 18:00:00,USA,Pacificorp West,US-NW-PACW,105.41,150.9,75.68,70.36,eia.gov,false,
2024-07-16 19:00:00,USA,Pacificorp West,US-NW-PACW,109.29,155.74,74.92,69.4,eia.gov,false,
2024-07-16 20:00:00,USA,Pacificorp West,US-NW-PACW,99.66,143.44,77.22,72.19,eia.gov,false,
2024-07-16 21:00:00,USA,Pacificorp West,US-NW-PACW,99.04,142.29,77.57,72.54,eia.gov,false,
2024-07-16 22:00:00,USA,Pacificorp West,US-NW-PACW,101.79,145.22,77.29,72.29,eia.gov,false,
2024-07-16 23:00:00,USA,Pacificorp West,US-NW-PACW,99.92,144.29,77.49,72.49,eia.gov,false,
2024-07-17 00:00:00,USA,Pacificorp West,US-NW-PACW,95.58,138.91,78.54,73.55,eia.gov,false,
2024-07-17 01:00:00,USA,Pacificorp West,US-NW-PACW,96.37,139.36,78.62,73.36,eia.gov,false,
2024-07-17 02:00:00,USA,Pacificorp West,US-NW-PACW,100.6,143.9,78.08,72.82,eia.gov,false,
2024-07-17 03:00:00,USA,Pacificorp West,US-NW-PACW,114.29,159.09,75.78,70.28,eia.gov,false,
2024-07-17 04:00:00,USA,Pacificorp West,US-NW-PACW,124.27,170.45,73.88,68.51,eia.gov,false,
2024-07-17 05:00:00,USA,Pacificorp West,US-NW-PACW,143.13,191.2,70.45,65.4,eia.gov,false,
2024-07-17 06:00:00,USA,Pacificorp West,US-NW-PACW,168.92,220.34,65.95,60.9,eia.gov,false,
2024-07-17 07:00:00,USA,Pacificorp West,US-NW-PACW,184.22,238.05,62.99,58.58,eia.gov,false,
2024-07-17 08:00:00,USA,Pacificorp West,US-NW-PACW,203.41,260.41,59.63,56.92,eia.gov,false,
2024-07-17 09:00:00,USA,Pacificorp West,US-NW-PACW,209.46,267.31,58.43,56.21,eia.gov,false,
2024-07-17 10:00:00,USA,Pacificorp West,US-NW-PACW,206.34,262.22,59.74,56.07,eia.gov,false,
2024-07-17 11:00:00,USA,Pacificorp West,US-NW-PACW,198.17,252.78,61.24,57.39,eia.gov,false,
2024-07-17 12:00:00,USA,Pacificorp West,US-NW-PACW,160.15,210.36,66.61,62.54,eia.gov,false,
2024-07-17 13:00:00,USA,Pacificorp West,US-NW-PACW,149.16,199.74,67.5,63.72,eia.gov,false,
2024-07-17 14:00:00,USA,Pacificorp West,US-NW-PACW,138.84,187.86,69.72,66.1,eia.gov,false,
2024-07-17 15:00:00,USA,Pacificorp West,US-NW-PACW,132.63,180.87,71.01,67.44,eia.gov,false,
2024-07-17 16:00:00,USA,Pacificorp West,US-NW-PACW,132.72,181.68,71.0,67.37,eia.gov,false,
2024-07-17 17:00:00,USA,Pacificorp West,US-NW-PACW,122.58,169.97,72.87,69.4,eia.gov,false,
2024-07-17 18:00:00,USA,Pacificorp West,US-NW-PACW,113.92,159.51,74.8,71.39,eia.gov,false,
2024-07-17 19:00:00,USA,Pacificorp West,US-NW-PACW,114.98,160.7,74.67,71.23,eia.gov,false,
2024-07-17 20:00:00,USA,Pacificorp West,US-NW-PACW,107.57,151.74,76.22,73.16,eia.gov,false,
2024-07-17 21:00:00,USA,Pacificorp West,US-NW-PACW,98.54,140.82,78.03,74.83,eia.gov,false,
2024-07-17 22:00:00,USA,Pacificorp West,US-NW-PACW,91.33,132.12,79.37,76.47,eia.gov,false,
2024-07-17 23:00:00,USA,Pacificorp West,US-NW-PACW,93.35,135.18,78.7,75.62,eia.gov,false,
2024-07-18 00:00:00,USA,Pacificorp West,US-NW-PACW,89.72,130.7,79.48,75.76,eia.gov,false,
2024-07-18 01:00:00,USA,Pacificorp West,US-NW-PACW,84.93,124.5,80.54,76.89,eia.gov,false,
2024-07-18 02:00:00,USA,Pacificorp West,US-NW-PACW,94.58,135.69,78.89,74.96,eia.gov,false,
2024-07-18 03:00:00,USA,Pacificorp West,US-NW-PACW,107.47,150.71,76.55,71.87,eia.gov,false,
2024-07-18 04:00:00,USA,Pacificorp West,US-NW-PACW,114.62,158.61,75.1,69.71,eia.gov,false,
2024-07-18 05:00:00,USA,Pacificorp West,US-NW-PACW,116.94,162.61,73.77,68.12,eia.gov,false,
2024-07-18 06:00:00,USA,Pacificorp West,US-NW-PACW,121.63,169.76,71.8,66.31,eia.gov,false,
2024-07-18 07:00:00,USA,Pacificorp West,US-NW-PACW,149.99,201.94,66.73,61.38,eia.gov,false,
2024-07-18 08:00:00,USA,Pacificorp West,US-NW-PACW,152.15,204.56,66.13,61.44,eia.gov,false,
2024-07-18 09:00:00,USA,Pacificorp West,US-NW-PACW,161.14,214.89,64.26,59.33,eia.gov,false,
2024-07-18 10:00:00,USA,Pacificorp West,US-NW-PACW,173.22,228.33,62.38,57.8,eia.gov,false,
2024-07-18 11:00:00,USA,Pacificorp West,US-NW-PACW,168.0,222.92,63.13,58.63,eia.gov,false,
2024-07-18 12:00:00,USA,Pacificorp West,US-NW-PACW,153.34,206.88,65.27,60.24,eia.gov,false,
2024-07-18 13:00:00,USA,Pacificorp West,US-NW-PACW,122.41,171.68,70.91,65.18,eia.gov,false,
2024-07-18 14:00:00,USA,Pacificorp West,US-NW-PACW,113.85,161.45,72.97,67.83,eia.gov,false,
2024-07-18 15:00:00,USA,Pacificorp West,US-NW-PACW,111.78,159.04,73.51,68.51,eia.gov,false,
2024-07-18 16:00:00,USA,Pacificorp West,US-NW-PACW,108.39,155.45,74.34,69.32,eia.gov,false,
2024-07-18 17:00:00,USA,Pacificorp West,US-NW-PACW,107.1,153.96,74.71,69.56,eia.gov,false,
2024-07-18 18:00:00,USA,Pacificorp West,US-NW-PACW,102.06,147.96,75.86,71.03,eia.gov,false,
2024-07-18 19:00:00,USA,Pacificorp West,US-NW-PACW,98.44,143.7,76.67,71.74,eia.gov,false,
2024-07-18 20:00:00,USA,Pacificorp West,US-NW-PACW,93.46,137.91,77.84,72.85,eia.gov,false,
2024-07-18 21:00:00,USA,Pacificorp West,US-NW-PACW,87.34,130.4,79.33,74.51,eia.gov,false,
2024-07-18 22:00:00,USA,Pacificorp West,US-NW-PACW,82.03,123.34,80.63,75.6,eia.gov,false,
2024-07-18 23:00:00,USA,Pacificorp West,US-NW-PACW,79.24,119.16,81.29,76.64,eia.gov,false,
2024-07-19 00:00:00,USA,Pacificorp West,US-NW-PACW,78.87,118.26,81.32,76.69,eia.gov,false,
2024-07-19 01:00:00,USA,Pacificorp West,US-NW-PACW,79.48,118.73,81.2,76.54,eia.gov,false,
2024-07-19 02:00:00,USA,Pacificorp West,US-NW-PACW,83.71,123.67,80.13,75.26,eia.gov,false,
2024-07-19 03:00:00,USA,Pacificorp West,US-NW-PACW,85.18,125.04,79.8,74.8,eia.gov,false,
2024-07-19 04:00:00,USA,Pacificorp West,US-NW-PACW,86.93,126.45,79.37,74.65,eia.gov,false,
2024-07-19 05:00:00,USA,Pacificorp West,US-NW-PACW,99.68,141.03,76.62,71.91,eia.gov,false,
2024-07-19 06:00:00,USA,Pacificorp West,US-NW-PACW,102.89,144.15,76.17,71.54,eia.gov,false,
2024-07-19 07:00:00,USA,Pacificorp West,US-NW-PACW,100.22,140.7,76.7,72.18,eia.gov,false,
2024-07-19 08:00:00,USA,Pacificorp West,US-NW-PACW,114.97,158.24,73.44,68.7,eia.gov,false,
2024-07-19 09:00:00,USA,Pacificorp West,US-NW-PACW,118.24,161.76,72.96,68.2,eia.gov,false,
2024-07-19 10:00:00,USA,Pacificorp West,US-NW-PACW,126.03,171.62,70.98,66.29,eia.gov,false,
2024-07-19 11:00:00,USA,Pacificorp West,US-NW-PACW,119.5,163.14,72.75,67.77,eia.gov,false,
2024-07-19 12:00:00,USA,Pacificorp West,US-NW-PACW,121.74,166.55,72.03,67.45,eia.gov,false,
2024-07-19 13:00:00,USA,Pacificorp West,US-NW-PACW,99.35,141.38,76.42,71.41,eia.gov,false,
2024-07-19 14:00:00,USA,Pacificorp West,US-NW-PACW,102.55,145.9,75.63,71.24,eia.gov,false,
2024-07-19 15:00:00,USA,Pacificorp West,US-NW-PACW,98.98,141.84,76.51,72.2,eia.gov,false,
2024-07-19 16:00:00,USA,Pacificorp West,US-NW-PACW,98.63,141.78,76.61,72.12,eia.gov,false,
2024-07-19 17:00:00,USA,Pacificorp West,US-NW-PACW,97.75,140.93,76.81,72.28,eia.gov,false,
2024-07-19 18:00:00,USA,Pacificorp West,US-NW-PACW,97.7,141.34,76.85,72.19,eia.gov,false,
