Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2024-09-07 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,430.72,474.82,44.0,37.09,spp.org,false,
2024-09-07 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,469.63,519.74,37.32,30.59,spp.org,false,
2024-09-07 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,508.19,561.88,32.0,25.4,spp.org,false,
2024-09-07 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,486.4,538.83,34.74,27.98,spp.org,false,
2024-09-07 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,516.43,570.4,31.19,24.77,spp.org,false,
2024-09-07 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,543.29,599.73,27.43,21.27,spp.org,false,
2024-09-07 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,560.39,618.19,25.15,19.16,spp.org,false,
2024-09-07 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,570.95,629.92,23.56,17.69,spp.org,false,
2024-09-07 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,581.16,641.1,22.17,16.45,spp.org,false,
2024-09-07 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,582.56,643.56,21.59,15.99,spp.org,false,
2024-09-07 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,580.78,641.77,21.73,16.25,spp.org,false,
2024-09-07 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,577.4,637.72,22.31,16.9,spp.org,false,
2024-09-08 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,559.38,615.92,25.9,20.37,spp.org,false,
2024-09-08 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,481.71,529.32,37.49,31.79,spp.org,false,
2024-09-08 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,393.97,432.65,50.16,44.27,spp.org,false,
2024-09-08 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,342.01,375.84,57.39,51.23,spp.org,false,
2024-09-08 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,305.69,337.4,61.78,55.31,spp.org,false,
2024-09-08 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,281.89,311.73,64.91,58.2,spp.org,false,
2024-09-08 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,270.58,298.61,66.9,60.07,spp.org,false,
2024-09-08 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,265.73,293.82,67.3,60.35,spp.org,false,
2024-09-08 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,271.88,300.47,66.49,59.32,spp.org,false,
2024-09-08 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,278.1,307.54,65.47,58.27,spp.org,false,
2024-09-08 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,279.14,308.8,65.27,58.02,spp.org,false,
2024-09-08 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,288.23,319.93,63.51,55.79,spp.org,false,
2024-09-08 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,291.38,324.47,62.45,55.04,spp.org,false,
2024-09-08 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,302.78,338.77,59.93,52.6,spp.org,false,
2024-09-08 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,354.52,397.17,51.79,44.61,spp.org,false,
2024-09-08 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,359.0,401.63,51.43,44.48,spp.org,false,
2024-09-08 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,375.92,422.08,48.01,41.25,spp.org,false,
2024-09-08 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,417.61,468.04,42.01,35.47,spp.org,false,
2024-09-08 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,458.08,510.69,37.2,30.96,spp.org,false,
2024-09-08 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,483.26,536.53,34.58,28.55,spp.org,false,
2024-09-08 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,495.26,550.6,32.4,26.63,spp.org,false,
2024-09-08 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,500.53,557.42,31.12,25.5,spp.org,false,
2024-09-08 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,497.92,555.19,31.11,25.58,spp.org,false,
2024-09-08 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,488.67,543.92,32.91,27.45,spp.org,false,
2024-09-09 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,462.79,513.51,37.58,32.23,spp.org,false,
2024-09-09 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,387.26,428.35,49.49,44.07,spp.org,false,
2024-09-09 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,317.59,353.53,58.49,52.78,spp.org,false,
2024-09-09 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,269.23,300.96,65.01,58.93,spp.org,false,
2024-09-09 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,249.64,278.05,68.55,62.22,spp.org,false,
2024-09-09 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,240.48,267.51,70.15,63.59,spp.org,false,
2024-09-09 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,246.3,274.01,69.32,62.13,spp.org,false,
2024-09-09 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,252.01,279.82,68.74,61.52,spp.org,false,
2024-09-09 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,258.89,287.41,67.73,60.6,spp.org,false,
2024-09-09 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,260.51,289.59,67.28,60.24,spp.org,false,
2024-09-09 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,263.51,293.72,66.39,59.62,spp.org,false,
2024-09-09 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,270.79,301.81,65.35,58.9,spp.org,false,
2024-09-09 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,281.42,313.74,63.7,57.38,spp.org,false,
2024-09-09 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,299.51,335.46,60.14,53.99,spp.org,false,
2024-09-09 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,363.64,406.99,50.49,44.4,spp.org,false,
2024-09-09 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,373.11,417.97,48.88,42.84,spp.org,false,
2024-09-09 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,375.91,421.42,48.28,42.44,spp.org,false,
2024-09-09 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,377.67,423.2,48.09,42.45,spp.org,false,
2024-09-09 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,378.65,424.09,48.02,42.66,spp.org,false,
2024-09-09 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,381.12,426.39,47.87,42.73,spp.org,false,
2024-09-09 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,386.22,432.38,46.96,41.92,spp.org,false,
2024-09-09 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,390.37,437.05,46.37,41.29,spp.org,false,
2024-09-09 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,386.61,433.29,46.71,41.66,spp.org,false,
2024-09-09 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,396.3,442.12,46.2,41.35,spp.org,false,
2024-09-10 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,380.16,424.48,48.37,43.48,spp.org,false,
2024-09-10 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,324.14,363.85,55.86,50.76,spp.org,false,
2024-09-10 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,283.71,320.23,61.23,55.7,spp.org,false,
2024-09-10 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,262.8,296.47,64.65,58.65,spp.org,false,
2024-09-10 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,250.93,282.3,66.94,60.68,spp.org,false,
2024-09-10 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,257.16,287.92,66.78,59.8,spp.org,false,
2024-09-10 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,260.08,290.61,66.6,59.38,spp.org,false,
2024-09-10 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,265.46,296.54,65.83,58.49,spp.org,false,
2024-09-10 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,260.52,291.75,66.19,58.71,spp.org,false,
2024-09-10 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,265.48,296.84,65.68,58.31,spp.org,false,
2024-09-10 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,272.97,305.27,64.54,57.4,spp.org,false,
2024-09-10 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,275.53,308.66,63.85,57.21,spp.org,false,
2024-09-10 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,284.52,319.25,62.16,55.79,spp.org,false,
2024-09-10 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,304.57,343.48,58.12,51.76,spp.org,false,
2024-09-10 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,358.32,405.84,48.74,42.4,spp.org,false,
2024-09-10 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,392.99,445.03,43.25,37.0,spp.org,false,
2024-09-10 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,413.42,467.7,40.23,34.24,spp.org,false,
2024-09-10 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,431.62,487.22,37.81,32.09,spp.org,false,
2024-09-10 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,437.3,492.61,37.45,32.05,spp.org,false,
2024-09-10 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,447.04,502.63,36.44,31.27,spp.org,false,
2024-09-10 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,460.84,517.74,34.54,29.46,spp.org,false,
2024-09-10 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,472.67,530.35,33.08,28.07,spp.org,false,
2024-09-10 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,482.99,541.61,31.77,26.89,spp.org,false,
2024-09-10 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,472.5,529.69,33.6,28.71,spp.org,false,
2024-09-11 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,426.39,478.87,40.04,35.06,spp.org,false,
2024-09-11 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,348.31,393.19,50.94,45.73,spp.org,false,
2024-09-11 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,300.38,340.53,57.76,52.4,spp.org,false,
2024-09-11 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,276.38,313.54,61.54,55.67,spp.org,false,
2024-09-11 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,260.29,294.36,64.65,58.44,spp.org,false,
2024-09-11 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,256.82,289.18,65.92,59.22,spp.org,false,
2024-09-11 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,266.95,299.85,64.67,57.75,spp.org,false,
2024-09-11 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,276.13,309.17,63.77,56.75,spp.org,false,
2024-09-11 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,277.24,309.92,63.84,57.07,spp.org,false,
2024-09-11 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,283.23,316.71,62.9,55.85,spp.org,false,
2024-09-11 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,287.44,321.92,62.01,55.26,spp.org,false,
2024-09-11 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,305.12,342.81,58.69,52.44,spp.org,false,
2024-09-11 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,327.18,366.96,55.6,49.56,spp.org,false,
2024-09-11 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,341.99,385.75,52.31,46.09,spp.org,false,
2024-09-11 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,407.08,460.87,40.99,34.98,spp.org,false,
2024-09-11 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,433.56,489.42,37.52,31.84,spp.org,false,
2024-09-11 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,435.08,489.97,37.9,32.54,spp.org,false,
2024-09-11 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,432.27,486.91,38.27,33.12,spp.org,false,
2024-09-11 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,415.86,470.53,39.74,34.67,spp.org,false,
2024-09-11 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,413.38,468.06,40.18,35.3,spp.org,false,
2024-09-11 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,418.0,472.7,39.6,34.88,spp.org,false,
2024-09-11 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,414.99,468.71,40.33,35.69,spp.org,false,
2024-09-11 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,404.45,456.73,42.02,37.48,spp.org,false,
2024-09-11 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,392.6,443.3,43.87,39.35,spp.org,false,
2024-09-12 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,380.53,427.8,46.7,42.11,spp.org,false,
2024-09-12 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,350.15,392.91,51.83,47.11,spp.org,false,
2024-09-12 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,290.17,327.64,60.06,55.03,spp.org,false,
2024-09-12 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,255.03,289.01,65.08,59.76,spp.org,false,
2024-09-12 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,237.43,269.29,67.81,62.17,spp.org,false,
2024-09-12 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,232.56,262.74,69.15,63.31,spp.org,false,
2024-09-12 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,232.15,261.57,69.6,63.3,spp.org,false,
2024-09-12 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,232.22,262.05,69.36,63.06,spp.org,false,
2024-09-12 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,238.91,269.0,68.67,61.96,spp.org,false,
2024-09-12 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,256.85,289.06,65.91,59.23,spp.org,false,
2024-09-12 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,289.23,324.04,61.63,55.25,spp.org,false,
2024-09-12 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,322.05,359.71,57.16,51.03,spp.org,false,
2024-09-12 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,350.82,390.65,53.43,47.43,spp.org,false,
2024-09-12 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,378.35,422.43,48.75,42.7,spp.org,false,
2024-09-12 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,407.63,457.45,43.1,37.05,spp.org,false,
2024-09-12 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,409.1,459.68,42.54,36.83,spp.org,false,
2024-09-12 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,393.36,442.39,44.74,39.21,spp.org,false,
2024-09-12 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,381.52,430.55,45.82,40.45,spp.org,false,
2024-09-12 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,377.47,426.57,46.16,41.01,spp.org,false,
2024-09-12 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,378.89,428.36,45.85,40.84,spp.org,false,
2024-09-12 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,382.09,431.84,45.44,40.54,spp.org,false,
2024-09-12 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,378.07,427.47,45.98,41.1,spp.org,false,
2024-09-12 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,369.81,418.35,47.13,42.35,spp.org,false,
2024-09-12 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,359.69,407.61,48.32,43.55,spp.org,false,
2024-09-13 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,356.7,404.53,48.58,43.65,spp.org,false,
2024-09-13 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,330.48,375.02,52.69,47.61,spp.org,false,
2024-09-13 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,284.72,323.36,59.96,54.68,spp.org,false,
2024-09-13 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,259.23,294.78,63.86,58.44,spp.org,false,
2024-09-13 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,247.79,281.01,66.17,60.34,spp.org,false,
2024-09-13 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,246.48,277.83,67.3,61.1,spp.org,false,
2024-09-13 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,245.44,275.63,68.0,61.64,spp.org,false,
2024-09-13 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,247.7,277.57,67.98,61.44,spp.org,false,
2024-09-13 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,251.54,282.28,67.16,60.59,spp.org,false,
2024-09-13 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,256.5,287.53,66.56,59.98,spp.org,false,
2024-09-13 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,261.12,292.4,66.04,59.69,spp.org,false,
2024-09-13 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,279.98,313.43,63.21,57.08,spp.org,false,
2024-09-13 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,300.18,335.25,60.52,54.52,spp.org,false,
2024-09-13 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,327.85,367.94,55.38,49.41,spp.org,false,
2024-09-13 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,384.54,430.03,47.49,41.63,spp.org,false,
2024-09-13 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,393.87,439.87,46.37,40.74,spp.org,false,
2024-09-13 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,382.38,427.4,47.9,42.52,spp.org,false,
2024-09-13 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,383.18,430.56,46.53,41.39,spp.org,false,
2024-09-13 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,399.09,449.54,43.45,38.56,spp.org,false,
2024-09-13 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,406.94,458.52,42.12,37.36,spp.org,false,
2024-09-13 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,411.16,463.62,41.32,36.59,spp.org,false,
2024-09-13 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,415.82,469.08,40.5,35.83,spp.org,false,
2024-09-13 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,418.56,472.2,40.03,35.35,spp.org,false,
2024-09-13 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,427.56,481.02,39.24,34.57,spp.org,false,
2024-09-14 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,429.37,481.6,39.67,34.91,spp.org,false,
2024-09-14 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,368.0,413.8,48.62,43.66,spp.org,false,
2024-09-14 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,299.54,338.25,58.56,53.45,spp.org,false,
2024-09-14 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,265.2,300.31,63.56,58.32,spp.org,false,
2024-09-14 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,251.1,283.6,66.24,60.7,spp.org,false,
2024-09-14 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,250.56,281.3,67.25,61.53,spp.org,false,
2024-09-14 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,251.66,282.45,67.1,61.18,spp.org,false,
2024-09-14 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,243.63,273.17,68.5,62.35,spp.org,false,
2024-09-14 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,243.36,272.47,68.77,62.55,spp.org,false,
2024-09-14 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,246.59,276.21,68.23,61.93,spp.org,false,
2024-09-14 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,256.37,287.1,66.78,60.44,spp.org,false,
2024-09-14 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,274.54,308.16,63.62,57.33,spp.org,false,
2024-09-14 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,301.24,338.67,59.16,52.88,spp.org,false,
2024-09-14 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,322.4,365.98,54.0,47.74,spp.org,false,
2024-09-14 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,368.89,417.56,47.12,41.1,spp.org,false,
2024-09-14 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,398.8,450.08,43.02,37.31,spp.org,false,
2024-09-14 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,427.4,481.22,39.11,33.61,spp.org,false,
2024-09-14 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,464.74,521.0,34.4,29.14,spp.org,false,
2024-09-14 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,474.3,531.41,33.1,28.06,spp.org,false,
2024-09-14 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,476.3,533.93,32.61,27.78,spp.org,false,
2024-09-14 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,439.71,495.34,37.01,32.35,spp.org,false,
2024-09-14 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,421.29,475.78,39.27,34.77,spp.org,false,
2024-09-14 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,421.36,475.46,39.45,34.99,spp.org,false,
2024-09-14 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,420.73,474.28,39.73,35.24,spp.org,false,
2024-09-15 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,422.47,475.63,39.74,35.15,spp.org,false,
2024-09-15 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,387.88,435.77,45.69,40.87,spp.org,false,
2024-09-15 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,341.4,382.96,53.26,48.18,spp.org,false,
2024-09-15 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,304.8,343.28,58.21,52.9,spp.org,false,
2024-09-15 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,288.34,325.04,60.67,55.11,spp.org,false,
2024-09-15 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,276.41,312.18,62.22,56.46,spp.org,false,
2024-09-15 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,260.65,293.94,64.94,58.97,spp.org,false,
2024-09-15 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,245.96,277.84,67.02,60.87,spp.org,false,
2024-09-15 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,240.08,272.28,67.38,61.14,spp.org,false,
2024-09-15 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,242.42,274.47,67.25,60.95,spp.org,false,
2024-09-15 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,250.89,283.8,66.07,59.74,spp.org,false,
2024-09-15 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,260.54,294.78,64.51,58.14,spp.org,false,
2024-09-15 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,275.93,312.39,61.96,55.63,spp.org,false,
2024-09-15 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,328.11,371.5,53.57,47.35,spp.org,false,
2024-09-15 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,377.63,425.95,46.53,40.59,spp.org,false,
2024-09-15 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,408.87,460.88,41.74,36.12,spp.org,false,
2024-09-15 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,445.57,502.1,36.06,30.52,spp.org,false,
2024-09-15 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,459.19,518.37,33.41,28.08,spp.org,false,
2024-09-15 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,441.06,500.34,35.03,30.03,spp.org,false,
2024-09-15 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,422.96,480.92,37.39,32.64,spp.org,false,
2024-09-15 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,406.69,463.65,39.37,34.77,spp.org,false,
2024-09-15 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,394.29,450.17,41.04,36.55,spp.org,false,
2024-09-15 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,380.04,434.01,43.31,38.91,spp.org,false,
2024-09-15 23:00:00,USA,Southwest Power Pool,US-CENT-SWPP,376.18,429.17,44.01,39.67,spp.org,false,
2024-09-16 00:00:00,USA,Southwest Power Pool,US-CENT-SWPP,368.53,419.51,45.74,41.29,spp.org,false,
2024-09-16 01:00:00,USA,Southwest Power Pool,US-CENT-SWPP,335.4,380.81,51.7,47.11,spp.org,false,
2024-09-16 02:00:00,USA,Southwest Power Pool,US-CENT-SWPP,278.17,316.91,60.41,55.59,spp.org,false,
2024-09-16 03:00:00,USA,Southwest Power Pool,US-CENT-SWPP,237.93,272.29,66.39,61.32,spp.org,false,
2024-09-16 04:00:00,USA,Southwest Power Pool,US-CENT-SWPP,233.06,266.01,67.59,62.2,spp.org,false,
2024-09-16 05:00:00,USA,Southwest Power Pool,US-CENT-SWPP,226.85,258.9,68.64,62.78,spp.org,false,
2024-09-16 06:00:00,USA,Southwest Power Pool,US-CENT-SWPP,223.19,255.62,68.75,62.72,spp.org,false,
2024-09-16 07:00:00,USA,Southwest Power Pool,US-CENT-SWPP,226.73,258.97,68.54,62.36,spp.org,false,
2024-09-16 08:00:00,USA,Southwest Power Pool,US-CENT-SWPP,234.75,266.92,67.87,61.62,spp.org,false,
2024-09-16 09:00:00,USA,Southwest Power Pool,US-CENT-SWPP,241.32,273.77,67.15,60.9,spp.org,false,
2024-09-16 10:00:00,USA,Southwest Power Pool,US-CENT-SWPP,282.33,319.27,61.07,54.91,spp.org,false,
2024-09-16 11:00:00,USA,Southwest Power Pool,US-CENT-SWPP,310.73,351.74,56.35,50.39,spp.org,false,
2024-09-16 12:00:00,USA,Southwest Power Pool,US-CENT-SWPP,349.48,393.39,51.27,45.53,spp.org,false,
2024-09-16 13:00:00,USA,Southwest Power Pool,US-CENT-SWPP,398.33,448.21,43.72,38.05,spp.org,false,
2024-09-16 14:00:00,USA,Southwest Power Pool,US-CENT-SWPP,440.28,495.79,37.03,31.4,spp.org,false,
2024-09-16 15:00:00,USA,Southwest Power Pool,US-CENT-SWPP,452.72,511.76,34.05,28.58,spp.org,false,
2024-09-16 16:00:00,USA,Southwest Power Pool,US-CENT-SWPP,454.41,514.8,33.33,28.23,spp.org,false,
2024-09-16 17:00:00,USA,Southwest Power Pool,US-CENT-SWPP,450.12,510.03,34.09,29.3,spp.org,false,
2024-09-16 18:00:00,USA,Southwest Power Pool,US-CENT-SWPP,434.43,493.43,35.97,31.32,spp.org,false,
2024-09-16 19:00:00,USA,Southwest Power Pool,US-CENT-SWPP,425.09,483.09,37.34,32.79,spp.org,false,
2024-09-16 20:00:00,USA,Southwest Power Pool,US-CENT-SWPP,413.28,470.47,38.86,34.32,spp.org,false,
2024-09-16 21:00:00,USA,Southwest Power Pool,US-CENT-SWPP,407.41,464.32,39.52,35.05,spp.org,false,
2024-09-16 22:00:00,USA,Southwest Power Pool,US-CENT-SWPP,398.54,454.85,40.63,36.16,spp.org,false,
